#Case,Cone_Angle,Omega_RPM,Pitch_Angle,Vz_ms,Avg_Fpx,Avg_Fpy,Avg_Fpz,Avg_Mpx,Avg_Mpy,Avg_Mpz
1_180_-3,1,180,-3,2.75,-0.006810745,0.008419514,0.120140535,-0.001164748,-0.005827522,0.000388528
1_180_-2,1,180,-2,2.75,-0.006904658,0.006582393,0.121325746,-0.001200423,-0.00590202,0.000298427
1_180_-1,1,180,-1,2.75,-0.006776958,0.004691402,0.121949087,-0.001215165,-0.005953232,0.000210621
1_180_0,1,180,0,2.75,-0.006945281,0.002866263,0.122954918,-0.00125058,-0.006036248,0.000125183
2_180_-5,2,180,-5,2.75,-0.008614247,0.012183991,0.118422977,-0.001128675,-0.005666264,0.000532348
2_180_-4,2,180,-4,2.75,-0.008740778,0.010362891,0.11963754,-0.001162355,-0.005745513,0.000446144
2_180_-3,2,180,-3,2.75,-0.008742233,0.008431169,0.120371032,-0.001182799,-0.005785834,0.000353528
2_180_-2,2,180,-2,2.75,-0.008824968,0.006609047,0.121664951,-0.001221663,-0.00587993,0.00026795
2_180_-1,2,180,-1,2.75,-0.008813021,0.004662059,0.122258243,-0.001236747,-0.005915116,0.000177875
2_180_0,2,180,0,2.75,-0.008857521,0.002782558,0.123221283,-0.001264449,-0.006004906,9.14E-05
3_180_-5,3,180,-5,2.75,-0.010607189,0.012314001,0.11897952,-0.001148497,-0.005653247,0.000499675
3_180_-4,3,180,-4,2.75,-0.010724842,0.010443312,0.120047627,-0.001177687,-0.005721233,0.000412211
3_180_-3,3,180,-3,2.75,-0.010805368,0.008564139,0.121109681,-0.001208425,-0.005792718,0.000328024
3_180_-2,3,180,-2,2.75,-0.010860631,0.00663063,0.121934484,-0.001232665,-0.005853174,0.000239141
3_180_-1,3,180,-1,2.75,-0.010951793,0.00474056,0.122869532,-0.001265011,-0.005920571,0.000149322
3_180_0,3,180,0,2.75,-0.011041159,0.002744284,0.123409445,-0.001279394,-0.005971804,5.60E-05
4_180_-5,4,180,-5,2.75,-0.012555526,0.012441324,0.119554519,-0.001165299,-0.00566633,0.000476002
4_180_-4,4,180,-4,2.75,-0.012665981,0.010531432,0.120472104,-0.001190225,-0.005719809,0.00039076
4_180_-3,4,180,-3,2.75,-0.01280406,0.008698941,0.121567845,-0.001223123,-0.005796419,0.000302335
4_180_-2,4,180,-2,2.75,-0.012917629,0.006747816,0.122345698,-0.001245642,-0.005844281,0.000210912
4_180_-1,4,180,-1,2.75,-0.013079356,0.004834067,0.123461726,-0.001277012,-0.005929377,0.000122635
4_180_0,4,180,0,2.75,-0.013282072,0.002854868,0.124175563,-0.00129903,-0.005985832,2.36E-05
5_180_-5,5,180,-5,2.75,-0.014572584,0.012618604,0.120066918,-0.001178648,-0.005681802,0.000454122
5_180_-4,5,180,-4,2.75,-0.014692792,0.010725642,0.120978722,-0.001203664,-0.005734959,0.000363803
5_180_-3,5,180,-3,2.75,-0.014875603,0.008828245,0.122044154,-0.001235858,-0.005804902,0.00027632
5_180_-2,5,180,-2,2.75,-0.015049743,0.006904692,0.12289711,-0.001262118,-0.005855344,0.000185414
5_180_-1,5,180,-1,2.75,-0.01522645,0.004889841,0.123869397,-0.00128875,-0.005913274,8.86E-05
5_180_0,5,180,0,2.75,-0.015507587,0.003016337,0.124559698,-0.00131525,-0.005974984,-8.89E-06
0_120_-5,0,120,-5,2.75,-0.003547211,0.008091674,0.09406701,-0.000981846,-0.004433894,0.000368755
0_120_-4,0,120,-4,2.75,-0.003574954,0.006627624,0.094965258,-0.001018491,-0.004502033,0.00030328
0_120_-3,0,120,-3,2.75,-0.003541076,0.004941268,0.095080287,-0.001025237,-0.004517625,0.000223925
0_120_-2,0,120,-2,2.75,-0.003557128,0.00334734,0.095765379,-0.001056617,-0.004589049,0.000156568
0_120_-1,0,120,-1,2.75,-0.00353412,0.001835458,0.095878113,-0.001074445,-0.004596974,7.94E-05
0_120_0,0,120,0,2.75,-0.00362063,0.000133222,0.095942203,-0.001088942,-0.004634149,-1.35E-05
1_120_-5,1,120,-5,2.75,-0.005203459,0.008185064,0.094583791,-0.000991864,-0.004415402,0.00035095
1_120_-4,1,120,-4,2.75,-0.0052201,0.0066276,0.095292879,-0.001023384,-0.004481596,0.000282092
1_120_-3,1,120,-3,2.75,-0.005220037,0.004957716,0.095599741,-0.001036998,-0.004507658,0.000205195
1_120_-2,1,120,-2,2.75,-0.005248303,0.003370235,0.096021718,-0.001062723,-0.004547171,0.000130423
1_120_-1,1,120,-1,2.75,-0.005116256,0.001716531,0.096175152,-0.001075988,-0.004570681,5.46E-05
1_120_0,1,120,0,2.75,-0.005209037,0.000148092,0.096523373,-0.001103548,-0.004613706,-2.41E-05
2_120_-5,2,120,-5,2.75,-0.006898797,0.008235073,0.095175524,-0.001005193,-0.004407783,0.000334062
2_120_-4,2,120,-4,2.75,-0.006934952,0.006648405,0.095698832,-0.001028764,-0.004457353,0.000261351
2_120_-3,2,120,-3,2.75,-0.00689343,0.005016731,0.095964524,-0.001045476,-0.004482164,0.000183291
2_120_-2,2,120,-2,2.75,-0.006900729,0.003420586,0.096460603,-0.001073554,-0.004533847,0.000108895
2_120_-1,2,120,-1,2.75,-0.006838907,0.001784617,0.09654391,-0.001087363,-0.004543119,3.08E-05
2_120_0,2,120,0,2.75,-0.006790527,0.000148801,0.096822531,-0.001110109,-0.004586387,-4.46E-05
3_120_-5,3,120,-5,2.75,-0.008612806,0.008290501,0.095572252,-0.001014335,-0.004386213,0.000314099
3_120_-4,3,120,-4,2.75,-0.00863186,0.006677609,0.096028841,-0.001035545,-0.004430921,0.000239763
3_120_-3,3,120,-3,2.75,-0.008633254,0.005092385,0.096512918,-0.001060405,-0.0044771,0.000165086
3_120_-2,3,120,-2,2.75,-0.008620259,0.003436378,0.096765337,-0.001078893,-0.004510107,8.76E-05
3_120_-1,3,120,-1,2.75,-0.008612556,0.001829798,0.097036588,-0.001104339,-0.004545056,1.09E-05
3_120_0,3,120,0,2.75,-0.008580523,0.000162416,0.097004064,-0.001116965,-0.004555394,-6.81E-05
4_120_-5,4,120,-5,2.75,-0.010306151,0.008321712,0.095873536,-0.00102337,-0.004367924,0.000293633
4_120_-4,4,120,-4,2.75,-0.010316542,0.00669313,0.096285341,-0.001042643,-0.004405758,0.00021942
4_120_-3,4,120,-3,2.75,-0.010364008,0.005126956,0.0967696,-0.001066779,-0.004453909,0.000144704
4_120_-2,4,120,-2,2.75,-0.010358817,0.003453164,0.097024497,-0.001085034,-0.004484738,6.95E-05
4_120_-1,4,120,-1,2.75,-0.010400953,0.001828458,0.097458562,-0.001109343,-0.004535399,-8.18E-06
4_120_0,4,120,0,2.75,-0.010407644,0.000181112,0.097589432,-0.001126955,-0.004563678,-8.89E-05
5_120_-5,5,120,-5,2.75,-0.012071579,0.008365022,0.096190418,-0.001031469,-0.004350967,0.000273477
5_120_-4,5,120,-4,2.75,-0.012059391,0.006758795,0.096539659,-0.001050083,-0.004386197,0.000198305
5_120_-3,5,120,-3,2.75,-0.012095473,0.005116914,0.096978578,-0.001073479,-0.004430524,0.000124079
5_120_-2,5,120,-2,2.75,-0.012102645,0.003482725,0.097266596,-0.001093565,-0.004465674,4.98E-05
5_120_-1,5,120,-1,2.75,-0.012132281,0.001775387,0.097656777,-0.001113336,-0.004502543,-3.05E-05
5_120_0,5,120,0,2.75,-0.012178251,0.000199455,0.097735623,-0.00113386,-0.004537783,-0.000110848
0_600_-5,0,600,-5,2.5,0.002842153,0.016631499,0.163426089,-0.000324675,-0.011137099,0.000864361
0_600_-4,0,600,-4,2.5,0.003112785,0.016916604,0.174320299,-0.000478625,-0.012212313,0.000940832
0_600_-3,0,600,-3,2.5,0.002137557,0.014596074,0.1842239,-0.000320978,-0.013106658,0.000712674
0_600_-2,0,600,-2,2.5,0.002859139,0.013131861,0.195770724,-0.000493925,-0.014240885,0.000657874
0_600_-1,0,600,-1,2.5,0.004161203,0.012958571,0.205376935,-0.000713874,-0.015105603,0.000711817
0_600_0,0,600,0,2.5,0.00523506,0.012380215,0.209163165,-0.000672645,-0.015574647,0.000684144
1_600_-5,1,600,-5,2.5,0.001126328,0.016165286,0.166282397,-0.000433637,-0.011340956,0.000878629
1_600_-4,1,600,-4,2.5,0.001204932,0.015857074,0.177525693,-0.000569677,-0.012464699,0.000920899
1_600_-3,1,600,-3,2.5,0.000663815,0.014393089,0.185297984,-0.000454085,-0.013189426,0.000802035
1_600_-2,1,600,-2,2.5,0.000793032,0.013297125,0.196629786,-0.00056769,-0.014266595,0.000718345
1_600_-1,1,600,-1,2.5,0.001112909,0.012871655,0.207098863,-0.000645,-0.015268045,0.000643818
1_600_0,1,600,0,2.5,0.000443978,0.01161789,0.218414005,-0.000821493,-0.01632381,0.00052991
2_600_-5,2,600,-5,2.5,-0.001199402,0.016157761,0.169951571,-0.000528266,-0.011628793,0.000890939
2_600_-4,2,600,-4,2.5,-0.00124078,0.015769166,0.180287336,-0.000619399,-0.012615316,0.000877228
2_600_-3,2,600,-3,2.5,-0.00175811,0.014563564,0.189683507,-0.000586204,-0.013468125,0.000783536
2_600_-2,2,600,-2,2.5,-0.001537698,0.013540785,0.200366001,-0.000705232,-0.014489002,0.000719106
2_600_-1,2,600,-1,2.5,-0.000976528,0.012298517,0.207449166,-0.000714788,-0.015160895,0.000630363
2_600_0,2,600,0,2.5,-0.002109282,0.010574225,0.221032702,-0.000914268,-0.016466433,0.000469667
3_600_-5,3,600,-5,2.5,-0.003360252,0.01625261,0.172263927,-0.000622152,-0.011784605,0.000917446
3_600_-4,3,600,-4,2.5,-0.003691601,0.015629319,0.182566089,-0.000683525,-0.012778936,0.000897423
3_600_-3,3,600,-3,2.5,-0.004423834,0.014408219,0.19286851,-0.00070637,-0.013761114,0.000806099
3_600_-2,3,600,-2,2.5,-0.004507217,0.013199427,0.203152157,-0.000805547,-0.014730945,0.000725844
3_600_-1,3,600,-1,2.5,-0.004360145,0.01187799,0.212227943,-0.000875526,-0.01556492,0.000609021
3_600_0,3,600,0,2.5,-0.00525965,0.010026454,0.222810689,-0.000975701,-0.016599778,0.000419643
4_600_-5,4,600,-5,2.5,-0.005829502,0.016518195,0.174947405,-0.00072155,-0.011997146,0.000949482
4_600_-4,4,600,-4,2.5,-0.006349901,0.015475478,0.184540053,-0.000744504,-0.012900972,0.000877992
4_600_-3,4,600,-3,2.5,-0.006825075,0.01451791,0.194647394,-0.000808718,-0.013853477,0.000810878
4_600_-2,4,600,-2,2.5,-0.007336108,0.013136472,0.205136276,-0.000878546,-0.014828884,0.00069728
4_600_-1,4,600,-1,2.5,-0.007743945,0.011846259,0.215138466,-0.000973193,-0.015767922,0.000592769
4_600_0,4,600,0,2.5,-0.008684016,0.009746732,0.225921712,-0.00106557,-0.016768944,0.000389265
5_600_-5,5,600,-5,2.5,-0.008699129,0.016488975,0.177640766,-0.000812735,-0.01220488,0.0009516
5_600_-4,5,600,-4,2.5,-0.008599856,0.015654311,0.186127983,-0.000863127,-0.013004867,0.000899163
5_600_-3,5,600,-3,2.5,-0.010085345,0.014523636,0.19788199,-0.000912555,-0.014114825,0.000806692
5_600_-2,5,600,-2,2.5,-0.010536652,0.012988635,0.207261903,-0.000950734,-0.014988762,0.000698452
5_600_-1,5,600,-1,2.5,-0.011622775,0.011412987,0.218709915,-0.001070747,-0.01606512,0.000550154
5_600_0,5,600,0,2.5,-0.01236471,0.008898535,0.228881377,-0.001136573,-0.017002897,0.000321187
0_570_-5,0,570,-5,2.5,0.002418906,0.017126124,0.162783837,-0.000364482,-0.011103404,0.000941455
0_570_-4,0,570,-4,2.5,0.002566554,0.017304703,0.173128923,-0.000504106,-0.012115947,0.001006025
0_570_-3,0,570,-3,2.5,0.001829002,0.014821939,0.182338189,-0.000373885,-0.012933284,0.000769556
0_570_-2,0,570,-2,2.5,0.002384653,0.013424829,0.193237852,-0.000528527,-0.013996717,0.00071552
0_570_-1,0,570,-1,2.5,0.003433087,0.013174096,0.202842685,-0.000739764,-0.014861231,0.000751041
0_570_0,0,570,0,2.5,0.003974051,0.012223891,0.207306012,-0.000718891,-0.015369955,0.000690179
1_570_-5,1,570,-5,2.5,0.000622563,0.016676637,0.16545488,-0.000466742,-0.011290974,0.000946305
1_570_-4,1,570,-4,2.5,0.000685921,0.016327341,0.176105481,-0.000599585,-0.012344724,0.000977009
1_570_-3,1,570,-3,2.5,0.000309949,0.014666693,0.183260834,-0.000499826,-0.012997694,0.00085187
1_570_-2,1,570,-2,2.5,0.000389486,0.013496004,0.193989001,-0.000602943,-0.0140126,0.00076392
1_570_-1,1,570,-1,2.5,0.000473083,0.012987924,0.204200081,-0.000663975,-0.014985735,0.00068562
1_570_0,1,570,0,2.5,-0.000185037,0.011664885,0.214990566,-0.000836348,-0.015982959,0.00056465
2_570_-5,2,570,-5,2.5,-0.001770919,0.016545949,0.168894733,-0.000540699,-0.011559154,0.000949907
2_570_-4,2,570,-4,2.5,-0.001817524,0.016056458,0.178735984,-0.000632562,-0.012487352,0.000925771
2_570_-3,2,570,-3,2.5,-0.002142773,0.01471142,0.187366934,-0.000607703,-0.013260392,0.000823103
2_570_-2,2,570,-2,2.5,-0.00191618,0.013699861,0.197437087,-0.000728556,-0.014213833,0.000761092
2_570_-1,2,570,-1,2.5,-0.001410873,0.012447618,0.204005249,-0.000734131,-0.014830074,0.000674192
2_570_0,2,570,0,2.5,-0.002519884,0.010828559,0.217278379,-0.000934976,-0.016098617,0.000520822
3_570_-5,3,570,-5,2.5,-0.004043661,0.016671238,0.171265379,-0.00062955,-0.011725094,0.000976027
3_570_-4,3,570,-4,2.5,-0.004297877,0.015887682,0.180927038,-0.00068922,-0.012643588,0.000941357
3_570_-3,3,570,-3,2.5,-0.004754462,0.014606242,0.190373191,-0.000724737,-0.013530159,0.00084457
3_570_-2,3,570,-2,2.5,-0.00479958,0.013360252,0.20000603,-0.000821961,-0.014427944,0.000763065
3_570_-1,3,570,-1,2.5,-0.004652865,0.012088628,0.208478371,-0.000889076,-0.015199024,0.000657397
3_570_0,3,570,0,2.5,-0.005371192,0.010321607,0.218268126,-0.000989579,-0.016157166,0.000478751
4_570_-5,4,570,-5,2.5,-0.006596446,0.016836515,0.173947165,-0.000717242,-0.011933967,0.000997886
4_570_-4,4,570,-4,2.5,-0.006930674,0.015686546,0.182713674,-0.000742157,-0.012748844,0.000918669
4_570_-3,4,570,-3,2.5,-0.007239838,0.014680348,0.192083614,-0.00080941,-0.013623685,0.000847258
4_570_-2,4,570,-2,2.5,-0.007574612,0.013306614,0.201834507,-0.000882748,-0.014519315,0.000736352
4_570_-1,4,570,-1,2.5,-0.007913948,0.012051191,0.211268084,-0.000980432,-0.015400972,0.000636024
4_570_0,4,570,0,2.5,-0.008655693,0.010086187,0.221139047,-0.001070246,-0.01630808,0.000451763
5_570_-5,5,570,-5,2.5,-0.009522975,0.016722455,0.176548195,-0.000794739,-0.012135612,0.000987657
5_570_-4,5,570,-4,2.5,-0.009511234,0.015828108,0.184678205,-0.000841151,-0.012897223,0.00093127
5_570_-3,5,570,-3,2.5,-0.010290435,0.014721167,0.194963917,-0.000911469,-0.013854455,0.000843957
5_570_-2,5,570,-2,2.5,-0.010647468,0.013212154,0.203749324,-0.000952953,-0.014664086,0.000738781
5_570_-1,5,570,-1,2.5,-0.011588532,0.011673407,0.214427535,-0.001073873,-0.01565572,0.000599791
5_570_0,5,570,0,2.5,-0.01230276,0.009352589,0.223996601,-0.001138881,-0.016527514,0.000392563
0_540_-5,0,540,-5,2.5,0.001905786,0.017574709,0.162272271,-0.000401309,-0.011068987,0.001012819
0_540_-4,0,540,-4,2.5,0.001886846,0.017478557,0.172338054,-0.000530176,-0.012039422,0.001049172
0_540_-3,0,540,-3,2.5,0.001530197,0.015058838,0.180570227,-0.000431474,-0.012755936,0.000827043
0_540_-2,0,540,-2,2.5,0.001932963,0.013698824,0.190734749,-0.00056721,-0.013737862,0.000773471
0_540_-1,0,540,-1,2.5,0.002658093,0.013334177,0.200583964,-0.000768087,-0.014621103,0.000792273
0_540_0,0,540,0,2.5,0.00297044,0.011990444,0.205394127,-0.000760293,-0.015138045,0.000700695
1_540_-5,1,540,-5,2.5,3.28E-05,0.017100445,0.164818833,-0.000497413,-0.011242192,0.001005765
1_540_-4,1,540,-4,2.5,6.24E-05,0.016714207,0.174877252,-0.000625011,-0.012223917,0.001027502
1_540_-3,1,540,-3,2.5,-9.29E-05,0.014940921,0.181534656,-0.000549699,-0.012818035,0.000900983
1_540_-2,1,540,-2,2.5,-3.08E-05,0.013684484,0.191460444,-0.000635952,-0.013746139,0.000808958
1_540_-1,1,540,-1,2.5,-3.61E-05,0.013087579,0.201326691,-0.00069112,-0.014680059,0.000729342
1_540_0,1,540,0,2.5,-0.00068991,0.011718363,0.211599,-0.000859424,-0.015618895,0.000604811
2_540_-5,2,540,-5,2.5,-0.00233747,0.016908051,0.167828917,-0.000554574,-0.011467207,0.001004649
2_540_-4,2,540,-4,2.5,-0.002404681,0.016293958,0.177327814,-0.000647262,-0.012352597,0.000969852
2_540_-3,2,540,-3,2.5,-0.002479347,0.014895271,0.185124223,-0.000637157,-0.013039387,0.000866346
2_540_-2,2,540,-2,2.5,-0.002263703,0.013863797,0.194668788,-0.000758336,-0.013930806,0.000805401
2_540_-1,2,540,-1,2.5,-0.001814529,0.012582145,0.200738599,-0.000761269,-0.014491615,0.000718437
2_540_0,2,540,0,2.5,-0.00291067,0.011053837,0.213708797,-0.000960857,-0.015719081,0.000574962
3_540_-5,3,540,-5,2.5,-0.004673774,0.01699735,0.170222011,-0.000638484,-0.011638499,0.001024401
3_540_-4,3,540,-4,2.5,-0.004868653,0.016065198,0.179345944,-0.000700773,-0.012491259,0.000975037
3_540_-3,3,540,-3,2.5,-0.005053481,0.01478817,0.187922972,-0.000746989,-0.013280426,0.000881751
3_540_-2,3,540,-2,2.5,-0.005067702,0.013592154,0.196938254,-0.000844719,-0.014110042,0.000808748
3_540_-1,3,540,-1,2.5,-0.004970974,0.012262777,0.204898295,-0.000908039,-0.01482085,0.000703558
3_540_0,3,540,0,2.5,-0.005560728,0.010573292,0.214074247,-0.001010226,-0.01571726,0.000538477
4_540_-5,4,540,-5,2.5,-0.007177269,0.017046839,0.172697877,-0.000719983,-0.0118237,0.001034705
4_540_-4,4,540,-4,2.5,-0.007356192,0.015885902,0.180782281,-0.00075139,-0.012563541,0.000956687
4_540_-3,4,540,-3,2.5,-0.007518617,0.014893632,0.189540727,-0.000825558,-0.013372496,0.00088893
4_540_-2,4,540,-2,2.5,-0.007768945,0.013550346,0.198627024,-0.000899516,-0.014195349,0.000784914
4_540_-1,4,540,-1,2.5,-0.00808176,0.012258282,0.207538852,-0.000995713,-0.015017762,0.000681998
4_540_0,4,540,0,2.5,-0.008676726,0.010371455,0.216662367,-0.001081821,-0.015841576,0.000511955
5_540_-5,5,540,-5,2.5,-0.009976777,0.016946641,0.175041863,-0.000790702,-0.012002802,0.001023576
5_540_-4,5,540,-4,2.5,-0.009972269,0.01604311,0.182719594,-0.000839457,-0.01271432,0.000968421
5_540_-3,5,540,-3,2.5,-0.010487352,0.014973175,0.192136932,-0.000919536,-0.013578191,0.000887232
5_540_-2,5,540,-2,2.5,-0.010770482,0.013457408,0.200427212,-0.000965585,-0.014330463,0.000782121
5_540_-1,5,540,-1,2.5,-0.011596195,0.011940956,0.21041119,-0.001084814,-0.015241824,0.000651376
5_540_0,5,540,0,2.5,-0.012312833,0.009765718,0.219535215,-0.001150211,-0.016055216,0.000461235
0_510_-5,0,510,-5,2.5,0.001372023,0.017972755,0.161775426,-0.000438944,-0.011014737,0.001080004
0_510_-4,0,510,-4,2.5,0.001186482,0.017494701,0.17161022,-0.000555993,-0.011942302,0.001078141
0_510_-3,0,510,-3,2.5,0.001186006,0.015269795,0.178816799,-0.000491199,-0.012558053,0.000885259
0_510_-2,0,510,-2,2.5,0.001457862,0.013913273,0.188434578,-0.000609255,-0.013465924,0.000830376
0_510_-1,0,510,-1,2.5,0.001872615,0.01339629,0.198700332,-0.000801155,-0.014367934,0.000831841
0_510_0,0,510,0,2.5,0.002074673,0.011820991,0.203872508,-0.000810789,-0.014881232,0.000729214
1_510_-5,1,510,-5,2.5,-0.000597968,0.017450578,0.164195526,-0.000527711,-0.011171348,0.001060236
1_510_-4,1,510,-4,2.5,-0.000564101,0.016959888,0.173618456,-0.000649391,-0.012070882,0.001066569
1_510_-3,1,510,-3,2.5,-0.000554597,0.015239359,0.17995662,-0.000599069,-0.012623222,0.000953718
1_510_-2,1,510,-2,2.5,-0.000494608,0.013870599,0.189199778,-0.000673079,-0.013465492,0.000858694
1_510_-1,1,510,-1,2.5,-0.000547154,0.013153421,0.198780943,-0.000725876,-0.014356815,0.000779401
1_510_0,1,510,0,2.5,-0.001168728,0.0116963,0.208579462,-0.000890084,-0.01523273,0.00064935
2_510_-5,2,510,-5,2.5,-0.002950244,0.017239339,0.166864294,-0.000573167,-0.011361678,0.001056172
2_510_-4,2,510,-4,2.5,-0.002950797,0.016528799,0.175837075,-0.000669128,-0.012184814,0.001014451
2_510_-3,2,510,-3,2.5,-0.002824943,0.015096314,0.182971194,-0.000672561,-0.012794629,0.000914204
2_510_-2,2,510,-2,2.5,-0.002627192,0.014018956,0.192153198,-0.000794244,-0.013630138,0.000853849
2_510_-1,2,510,-1,2.5,-0.002210827,0.012679693,0.197780793,-0.00079652,-0.014136075,0.000764528
2_510_0,2,510,0,2.5,-0.003300761,0.011169992,0.210452098,-0.000989375,-0.015307575,0.000628301
3_510_-5,3,510,-5,2.5,-0.005171969,0.017226484,0.16897125,-0.000653843,-0.011504861,0.00106376
3_510_-4,3,510,-4,2.5,-0.005278151,0.016242909,0.177526406,-0.000722609,-0.012288449,0.001012264
3_510_-3,3,510,-3,2.5,-0.005350195,0.014997098,0.185577058,-0.000775072,-0.013007732,0.000926716
3_510_-2,3,510,-2,2.5,-0.00536434,0.01378612,0.194215475,-0.000874783,-0.013779785,0.000852911
3_510_-1,3,510,-1,2.5,-0.005320223,0.012366815,0.201893676,-0.00093862,-0.01443706,0.000749938
3_510_0,3,510,0,2.5,-0.00583334,0.010704096,0.210516271,-0.001043114,-0.015275044,0.000597373
4_510_-5,4,510,-5,2.5,-0.00760293,0.017258425,0.171257635,-0.000733417,-0.011668133,0.001071909
4_510_-4,4,510,-4,2.5,-0.007693505,0.016095316,0.17882885,-0.000772589,-0.012348141,0.0009946
4_510_-3,4,510,-3,2.5,-0.007772591,0.015124799,0.187114086,-0.000851214,-0.013099907,0.000932415
4_510_-2,4,510,-2,2.5,-0.008008729,0.013777456,0.19578005,-0.000926376,-0.013861319,0.000834676
4_510_-1,4,510,-1,2.5,-0.008318161,0.012400209,0.204259963,-0.001021406,-0.014622773,0.000728798
4_510_0,4,510,0,2.5,-0.008821452,0.010569692,0.213135537,-0.001107122,-0.01538426,0.000571245
5_510_-5,5,510,-5,2.5,-0.010239408,0.017208814,0.173308134,-0.00080057,-0.011820779,0.00106444
5_510_-4,5,510,-4,2.5,-0.010262174,0.016255139,0.180575353,-0.000849755,-0.012480681,0.001006819
5_510_-3,5,510,-3,2.5,-0.010675383,0.015203228,0.189508102,-0.000937109,-0.013281123,0.000930791
5_510_-2,5,510,-2,2.5,-0.010948426,0.013671713,0.197538736,-0.000989714,-0.013987095,0.000828038
5_510_-1,5,510,-1,2.5,-0.011737032,0.012162428,0.207227889,-0.001106758,-0.014835789,0.000704188
5_510_0,5,510,0,2.5,-0.012692608,0.010256432,0.218325967,-0.001187767,-0.015684531,0.00053311
0_495_-5,0,495,-5,2.5,0.001090231,0.018132336,0.161565881,-0.000457382,-0.010981903,0.001110197
0_495_-4,0,495,-4,2.5,0.00089898,0.017425989,0.171211993,-0.00057377,-0.011876032,0.001085882
0_495_-3,0,495,-3,2.5,0.001000274,0.015387188,0.178042048,-0.000522164,-0.012451816,0.000917887
0_495_-2,0,495,-2,2.5,0.001203602,0.013977793,0.187439584,-0.000633263,-0.013325806,0.000857899
0_495_-1,0,495,-1,2.5,0.001494403,0.01337695,0.198168383,-0.000825114,-0.014241221,0.000851928
0_495_0,0,495,0,2.5,0.001615366,0.01169743,0.203448205,-0.000837629,-0.014741219,0.000747179
1_495_-5,1,495,-5,2.5,-0.000904903,0.017592177,0.163900024,-0.000543209,-0.011125422,0.001085634
1_495_-4,1,495,-4,2.5,-0.000858674,0.017026347,0.17307746,-0.000662827,-0.011986915,0.001082687
1_495_-3,1,495,-3,2.5,-0.000805854,0.015360299,0.179367303,-0.000624395,-0.012520893,0.000978598
1_495_-2,1,495,-2,2.5,-0.000768749,0.013901617,0.188526361,-0.00069676,-0.013332048,0.000881589
1_495_-1,1,495,-1,2.5,-0.000843676,0.013098097,0.198006027,-0.000752465,-0.014201603,0.000805122
1_495_0,1,495,0,2.5,-0.00146868,0.011597712,0.207691836,-0.000912118,-0.015045295,0.000674275
2_495_-5,2,495,-5,2.5,-0.003206328,0.017402217,0.166383916,-0.000588869,-0.011295956,0.001082435
2_495_-4,2,495,-4,2.5,-0.003194525,0.016637645,0.175148211,-0.000684902,-0.012089713,0.001037263
